tag,reference,condition,seed,delta,low,high
proxy12,A,sparse_context,mean3,0.020155485885572626,0.0128870581225876,0.033482164307205756
proxy12,A,composite,7,0.013510927902026126,0.010127764400199102,0.019630692183414452
proxy12,A,composite,17,0.014334548097255206,0.0094286499486629,0.022190904411499013
proxy12,A,composite,37,0.0211997442422861,0.014911818916140995,0.03316911829686085
proxy12,A,composite,mean3,0.016348406747189143,0.012301866008119774,0.024143726548179006
proxy12,B,clean,7,-0.00043300251728983774,-0.006670727863638817,0.00386656244434585
proxy12,B,clean,17,-0.0035358391304268766,-0.009011958849256502,-0.0006225328038913017
proxy12,B,clean,37,-0.0011615863011302796,-0.005431970979883877,0.002820192945675946
proxy12,B,clean,mean3,-0.0017101426496156646,-0.004919794215441481,0.00027854381429141855
proxy12,B,uniform_half_0,7,-0.0005671657418648834,-0.007893442845996367,0.005163161670076557
proxy12,B,uniform_half_0,17,-0.004064860844705809,-0.01073765924756027,2.457084354521627e-05
proxy12,B,uniform_half_0,37,-0.003853417364391154,-0.008341709613439793,-0.0003419816557635362
proxy12,B,uniform_half_0,mean3,-0.0028284813169872822,-0.007048756745856296,-0.0003005263428123302
proxy12,B,uniform_half_1,7,-0.000989295596262263,-0.008879690763954442,0.004824437856374555
proxy12,B,uniform_half_1,17,-0.0035933052350851646,-0.00977692760015669,0.00032681740310176434
proxy12,B,uniform_half_1,37,-0.002876094991834388,-0.007622465657351913,0.0009969210520956169
proxy12,B,uniform_half_1,mean3,-0.002486231941060605,-0.006398940128868978,-7.575563241802745e-05
proxy12,B,uniform_half_2,7,-0.0012543878703252798,-0.009193765978702384,0.004407543307493393
proxy12,B,uniform_half_2,17,-0.0038922863909629513,-0.010231112324541432,-0.00013634242503403706
proxy12,B,uniform_half_2,37,-0.0031852552851679983,-0.007816500809089069,0.00048485199161304716
proxy12,B,uniform_half_2,mean3,-0.002777309848818743,-0.006718512186436334,-0.0005264790163953074
proxy12,B,uniform_quarter_0,7,-0.001809721681674814,-0.0076185688435746746,0.002490465799028978
proxy12,B,uniform_quarter_0,17,-0.0030330372926541393,-0.006944092362005133,-0.0005050667255949839
proxy12,B,uniform_quarter_0,37,-0.0027534384326711736,-0.00703596598253306,0.0011383172900487582
proxy12,B,uniform_quarter_0,mean3,-0.0025320658023333755,-0.0048157546611074615,-0.001084031729156927
proxy12,B,uniform_quarter_1,7,-0.002208800152951773,-0.008729036592785636,0.0025299560315360133
proxy12,B,uniform_quarter_1,17,-0.0035218928075031464,-0.008578230633932395,-0.00022054997666470934
proxy12,B,uniform_quarter_1,37,-0.0034461653831684425,-0.007780003047016498,0.0002651884536409513
proxy12,B,uniform_quarter_1,mean3,-0.0030589527812077875,-0.006373587836347349,-0.0009836724710556319
proxy12,B,uniform_quarter_2,7,-0.00241586890688672,-0.009428395275568578,0.0021943304384561256
