tag,reference,seed,condition,delta_macro_f1,new_errors,repaired_errors
combined15,combined23,37,uniform_half_2,-0.005588851704543485,840,417
combined15,combined23,7,uniform_quarter_0,-0.0054895095368256985,963,539
combined15,combined23,17,uniform_quarter_0,-0.004139430846834324,945,627
combined15,combined23,37,uniform_quarter_0,-0.00758577483605305,1117,547
combined15,combined23,7,uniform_quarter_1,-0.005766281796615758,988,543
combined15,combined23,17,uniform_quarter_1,-0.00484187904489175,984,613
combined15,combined23,37,uniform_quarter_1,-0.0075622918344282475,1163,595
combined15,combined23,7,uniform_quarter_2,-0.0056087005066216555,961,528
combined15,combined23,17,uniform_quarter_2,-0.005523020514158095,1034,610
combined15,combined23,37,uniform_quarter_2,-0.007158314294663293,1126,588
combined15,combined23,7,central_half,-0.01023999979876744,1176,377
combined15,combined23,17,central_half,-0.007282266424639916,973,407
combined15,combined23,37,central_half,-0.005014736160228961,840,454
combined15,combined23,7,xy_fraction6,-0.0028801421386538406,513,293
combined15,combined23,17,xy_fraction6,-0.0023233444267695136,534,357
combined15,combined23,37,xy_fraction6,-0.0033080440698320945,573,321
combined15,combined23,7,xy_fraction4,-0.0028785103968350656,517,297
combined15,combined23,17,xy_fraction4,-0.0024161349511351293,543,359
combined15,combined23,37,xy_fraction4,-0.0035858735503340178,587,314
combined15,combined23,7,kept_single,-0.006133831950696722,1245,769
combined15,combined23,17,kept_single,-0.008721137171326498,1359,683
combined15,combined23,37,kept_single,-0.011442052653158896,1628,777
combined15,combined23,7,sparse_single,6.126418571017478e-05,1170,1175
combined15,combined23,17,sparse_single,-0.0009904324505727313,1000,904
combined15,combined23,37,sparse_single,-0.009462630189497334,1645,716
combined15,combined23,7,sparse_context,-0.0017302623711541454,850,680
combined15,combined23,17,sparse_context,-0.001991743607021812,890,695
combined15,combined23,37,sparse_context,-0.003865689613567591,1074,696
combined15,core8,7,clean,0.008455917950204728,350,999
combined15,core8,17,clean,0.009091883081224328,368,1064
combined15,core8,37,clean,0.00862510287370477,424,1084
combined15,core8,7,uniform_half_0,0.01054925136980156,518,1325
combined15,core8,17,uniform_half_0,0.011611335199686934,533,1426
combined15,core8,37,uniform_half_0,0.01122528073686846,630,1490
combined15,core8,7,uniform_half_1,0.011047362770889135,516,1362
combined15,core8,17,uniform_half_1,0.010932788982290331,590,1431
combined15,core8,37,uniform_half_1,0.010690467712567653,636,1455
combined15,core8,7,uniform_half_2,0.010696184480722848,518,1338
combined15,core8,17,uniform_half_2,0.011305833997478754,593,1464
combined15,core8,37,uniform_half_2,0.01099519143572203,634,1477
combined15,core8,7,uniform_quarter_0,0.009036013596211756,772,1464
combined15,core8,17,uniform_quarter_0,0.009762043617881466,805,1564
combined15,core8,37,uniform_quarter_0,0.008437928427162067,951,1609
combined15,core8,7,uniform_quarter_1,0.008157854271045872,868,1493
combined15,core8,17,uniform_quarter_1,0.010050299476947022,822,1604
combined15,core8,37,uniform_quarter_1,0.007799731697194723,1016,1625
combined15,core8,7,uniform_quarter_2,0.009089658450174842,798,1495
combined15,core8,17,uniform_quarter_2,0.008726042785391686,865,1545
combined15,core8,37,uniform_quarter_2,0.009001392676915354,959,1659
combined15,core8,7,central_half,0.019410779446748738,499,2027
combined15,core8,17,central_half,0.021052797118997102,477,2132
combined15,core8,37,central_half,0.02116880496605078,454,2113
combined15,core8,7,xy_fraction6,0.008547360061478937,347,1003
combined15,core8,17,xy_fraction6,0.008999623267114676,370,1059
combined15,core8,37,xy_fraction6,0.008596667998771457,421,1079
combined15,core8,7,xy_fraction4,0.008638387865206099,344,1007
combined15,core8,17,xy_fraction4,0.008972793501263343,369,1056
combined15,core8,37,xy_fraction4,0.008189228029758078,434,1061
combined15,core8,7,kept_single,0.004601991771652991,1049,1409
combined15,core8,17,kept_single,0.008003882252118455,1044,1683
combined15,core8,37,kept_single,0.002665113918161044,1483,1724
combined15,core8,7,sparse_single,-0.004195759568443869,1129,722
combined15,core8,17,sparse_single,-0.0008181882376403493,956,874
combined15,core8,37,sparse_single,-0.008123094547310528,1660,864
combined15,core8,7,sparse_context,0.0038326625494828903,688,1060
combined15,core8,17,sparse_context,0.004093497843015159,778,1174
combined15,core8,37,sparse_context,0.0008517899649755911,1045,1125
combined15,distribution12,7,clean,-0.0002045357221209798,350,333
combined15,distribution12,17,clean,0.0012371811261264742,256,352
combined15,distribution12,37,clean,-6.356040227073478e-05,362,359
combined15,distribution12,7,uniform_half_0,0.0004076506254553358,495,523
combined15,distribution12,17,uniform_half_0,0.0024710069794440237,384,578
combined15,distribution12,37,uniform_half_0,-0.0005462573349572786,567,531
combined15,distribution12,7,uniform_half_1,0.0014514915924592753,472,580
combined15,distribution12,17,uniform_half_1,0.002485168925175696,422,618
combined15,distribution12,37,uniform_half_1,1.912142966720154e-05,562,569
combined15,distribution12,7,uniform_half_2,0.000617121906975937,464,508
combined15,distribution12,17,uniform_half_2,0.0019839956801246394,426,584
combined15,distribution12,37,uniform_half_2,0.00011780446688480772,545,559
combined15,distribution12,7,uniform_quarter_0,0.0012239725746834296,673,760
combined15,distribution12,17,uniform_quarter_0,0.002866285119316858,611,843
combined15,distribution12,37,uniform_quarter_0,-0.0010029854217696865,809,743
combined15,distribution12,7,uniform_quarter_1,0.0008834175309362369,733,794
combined15,distribution12,17,uniform_quarter_1,0.002857351806009767,598,829
combined15,distribution12,37,uniform_quarter_1,-0.0020706292333102505,883,736
combined15,distribution12,7,uniform_quarter_2,0.0012716036743487535,687,778
combined15,distribution12,17,uniform_quarter_2,0.0021028101448071768,627,801
combined15,distribution12,37,uniform_quarter_2,-0.0010372104431881635,817,748
combined15,distribution12,7,central_half,-0.0017800219253498728,645,504
combined15,distribution12,17,central_half,0.004544101439184711,318,675
combined15,distribution12,37,central_half,0.00396513501890805,378,690
combined15,distribution12,7,xy_fraction6,-0.00019201926154976956,347,331
combined15,distribution12,17,xy_fraction6,0.0011844463265028304,257,349
combined15,distribution12,37,xy_fraction6,-2.510842686964665e-05,361,361
combined15,distribution12,7,xy_fraction4,-0.00021715859128579318,347,329
combined15,distribution12,17,xy_fraction4,0.0012503595205499707,263,360
combined15,distribution12,37,xy_fraction4,-0.0001574618515053361,373,363
combined15,distribution12,7,kept_single,0.0029199710037824955,852,1058
combined15,distribution12,17,kept_single,0.0023665197715424524,749,950
combined15,distribution12,37,kept_single,-0.004809868344816337,1139,793
combined15,distribution12,7,sparse_single,0.0024593590289708755,861,1104
combined15,distribution12,17,sparse_single,0.00019350479946567134,761,780
combined15,distribution12,37,sparse_single,-0.00544651192481882,1360,825
combined15,distribution12,7,sparse_context,5.8406012432121734e-05,595,601
combined15,distribution12,17,sparse_context,0.0013187229885393004,604,731
combined15,distribution12,37,sparse_context,-0.002889843890731325,923,639
core8,A,7,clean,-0.00698660364397663,1010,471
core8,A,17,clean,-0.00857580878866715,1145,486
core8,A,37,clean,-0.006974187096538187,1008,477
core8,A,7,uniform_half_0,-0.011273511567510996,1554,685
