tag,seed,condition,samples,accuracy,macro_f1,recall_class0,f1_class0,precision_class0,true0_pred0,true0_pred1,recall_class1,f1_class1,precision_class1,true1_pred0,true1_pred1
core8,7,xy_fraction6,80450,0.97455562461156,0.9732048468219173,0.9876583625233247,0.9671886771282479,0.9475502512562815,30170,377,0.9665350780514198,0.9792210165155868,0.9922443941575807,1670,48233
core8,7,xy_fraction4,80450,0.9744437538844003,0.9730884604879457,0.9876583625233247,0.9670491698185781,0.9472824892461301,30170,377,0.966354728172655,0.9791277511573134,0.9922429579638279,1679,48224
core8,7,kept_single,80450,0.9554257302672468,0.9533269238556543,0.9788849968900383,0.9434295630225588,0.910452760101087,29902,645,0.9410656673947458,0.9632242846887499,0.9864515722477787,2941,46962
core8,7,sparse_single,97734,0.9544477868500215,0.954225544889426,0.9763168162309793,0.957415059687787,0.9392312889422716,50046,1214,0.9303266342471059,0.9510360300910651,0.9726884139482564,3238,43236
core8,7,sparse_context,97734,0.9626537336034543,0.9624830583810395,0.9820132657042528,0.9650135153269559,0.9485923189989824,50338,922,0.9413005121143004,0.9599526014351232,0.9793588251096982,2728,43746
core8,17,clean,80450,0.9744686140459913,0.9730748202446724,0.9835990440959832,0.9669487979918256,0.9508528750909839,30046,501,0.9688796264753622,0.979200842497519,0.9897443245788213,1553,48350
core8,17,uniform_half_0,80450,0.9666625233064015,0.9649171797685361,0.9792123612793401,0.957092119156561,0.9359491848931444,29912,635,0.9589804220187164,0.972742240380511,0.9869047864552185,2047,47856
core8,17,uniform_half_1,80450,0.9669235550031076,0.9651810931940783,0.9786885782564573,0.9573919587529822,0.9370024446812512,29896,651,0.9597218604091938,0.9729702276351743,0.9865894858272907,2010,47893
core8,17,uniform_half_2,80450,0.9662896208825358,0.9645354999803841,0.979572462107572,0.9566482304421496,0.9347724219799444,29923,624,0.9581588281265655,0.9724227695186187,0.9871178182869176,2088,47815
core8,17,uniform_quarter_0,80450,0.9584959602237415,0.9564545162721331,0.9770517563099486,0.9470260665386873,0.9187907893116611,29846,701,0.9471374466464942,0.9658829660055789,0.985385481382646,2638,47265
core8,17,uniform_quarter_1,80450,0.9586824114356743,0.9566528303608881,0.9774773300160409,0.9472732464071572,0.9188798276657948,29859,688,0.9471775243973308,0.9660324143146192,0.9856532165571891,2636,47267
core8,17,uniform_quarter_2,80450,0.9586202610316967,0.9565913001429641,0.9776410122106918,0.9472064957102304,0.9186096585665949,29864,683,0.9469771356431477,0.9659761045756978,0.985753024614101,2646,47257
core8,17,central_half,80450,0.9451709136109385,0.9431142467533531,0.9942383867482896,0.932297822049637,0.8776223776223776,30371,176,0.9151353626034507,0.9539306714570691,0.9961608934647936,4235,45668
core8,17,xy_fraction6,80450,0.9745183343691733,0.9731275754381143,0.9836972534127738,0.9670142241101886,0.9508876301382868,30049,498,0.9688996653507805,0.9792409267660401,0.9898053184302646,1552,48351
core8,17,xy_fraction4,80450,0.9745307644499689,0.9731411644765557,0.9837627262906341,0.9670319061640199,0.9508606505505632,30051,496,0.9688796264753622,0.9792504227890916,0.9898456373090939,1553,48350
core8,17,kept_single,80450,0.9508763206960845,0.9487306667037925,0.9827478966837987,0.9382422802850356,0.8975930632381522,30020,527,0.9313668516922831,0.9592190531225492,0.9887884267631103,3425,46478
core8,17,sparse_single,97734,0.9532506599545706,0.9529654206553715,0.9829886851346079,0.9566282215577389,0.9316446334473514,50388,872,0.9204501441666308,0.9493026197530042,0.980022451831657,3697,42777
core8,17,sparse_context,97734,0.9619272719831379,0.9617485245608393,0.9821888412017168,0.9643633577551118,0.947173360925595,50347,913,0.9395791195076817,0.9591336913665667,0.9795195046995222,2808,43666
core8,37,clean,80450,0.9751646985705407,0.9737812473081139,0.9816348577601729,0.9677585928675165,0.9542691658975909,29986,561,0.9712041360238863,0.9798039017487112,0.9885573255553063,1437,48466
core8,37,uniform_half_0,80450,0.9659042883778745,0.9640091061256528,0.96975153042852,0.9557502137476004,0.9421474460912156,29623,924,0.9635492856140914,0.9722679985037054,0.9811459353574926,1819,48084
core8,37,uniform_half_1,80450,0.9662896208825358,0.9644117831329353,0.969947949062101,0.9562368888171696,0.9429080609744455,29629,918,0.9640502574995491,0.9725866774487011,0.9812756236359557,1794,48109
core8,37,uniform_half_2,80450,0.9661404599129895,0.9642654998486129,0.9706026778407045,0.9560801006094611,0.9419857029388403,29649,898,0.9634090134861631,0.9724508990877647,0.9816641143440531,1826,48077
core8,37,uniform_quarter_0,80450,0.9581852082038533,0.9559785443618805,0.9669361966805251,0.9461225535731446,0.926186071305384,29537,1010,0.9528284872652947,0.9658345351506165,0.9792005601433308,2354,47549
core8,37,uniform_quarter_1,80450,0.9584959602237415,0.9562967237198183,0.9667725144858742,0.9464929570693716,0.9270467101958815,29532,1015,0.953429653527844,0.9661004903702651,0.9791126476519735,2324,47579
core8,37,uniform_quarter_2,80450,0.9579738968303294,0.9557553037508066,0.9666088322912234,0.9458476815888524,0.9259596086302058,29527,1020,0.9526882151373665,0.9656629259127609,0.9789959227379432,2361,47542
core8,37,central_half,80450,0.9492977004350528,0.9472649380092877,0.9915212623170852,0.9369112984301291,0.8880028145889527,30288,259,0.92345149590205,0.9576185775884462,0.994411117344957,3820,46083
core8,37,xy_fraction6,80450,0.9752144188937228,0.9738346836042562,0.9817985399548237,0.9678262553246418,0.9542460784625664,29991,556,0.971184097148468,0.9798431118838704,0.9886579221150119,1438,48465
core8,37,xy_fraction4,80450,0.9753511497824736,0.9739782416634766,0.9818967492716142,0.968001161833761,0.9544933808553971,29994,553,0.9713444081518146,0.9799553214931921,0.9887202708766777,1430,48473
core8,37,kept_single,80450,0.9545307644499689,0.9523262155425012,0.9737781124169312,0.9420744259699129,0.9123700272981013,29746,801,0.9427489329298839,0.9625780051150895,0.9832591385039814,2857,47046
core8,37,sparse_single,97734,0.9532199643931487,0.9529839879995365,0.976258291065158,0.9563148540961991,0.937169931458107,50043,1217,0.927809097559926,0.9496531219028741,0.9725505232767954,3355,43119
core8,37,sparse_context,97734,0.9626332698958397,0.9624747611987636,0.9796527506827936,0.9649136291143862,0.9506114413357059,50217,1043,0.9438610836166459,0.9600358932831411,0.9767747394673555,2609,43865
proxy12,7,clean,80450,0.9805220633934121,0.9794239824473469,0.9869708973057911,0.9746706538430453,0.9626732230666071,30149,398,0.9765745546359939,0.9841773110516484,0.9918993731173166,1169,48734
proxy12,7,uniform_half_0,80450,0.9767308887507768,0.9754567865760084,0.9861524863325367,0.9698647778493239,0.9541063566971779,30124,423,0.9709636695188666,0.9810487953026928,0.9913456226855167,1449,48454
proxy12,7,uniform_half_1,80450,0.9760720944686141,0.9747569387023309,0.9847448194585393,0.9689951197513167,0.9537412809131262,30081,466,0.9707632807646834,0.9805187576533452,0.9904722960539767,1459,48444
proxy12,7,uniform_half_2,80450,0.9759850839030454,0.9746707503591301,0.9852358660424919,0.9689009078616959,0.9530987744244228,30096,451,0.9703224255054806,0.9804405928565644,0.9907720009002926,1481,48422
proxy12,7,uniform_quarter_0,80450,0.9697203231821007,0.9681107888876914,0.9811110747372901,0.9609465178914968,0.9415941437054258,29970,577,0.9627477305973589,0.9752750598838862,0.9881326998621994,1859,48044
proxy12,7,uniform_quarter_1,80450,0.9705158483530143,0.9689544390165131,0.9826824238059384,0.961992052300987,0.9421549857192179,30018,529,0.9630683526040519,0.9759168257320392,0.9891127621478112,1843,48060
proxy12,7,uniform_quarter_2,80450,0.9698197638284649,0.9682296878372816,0.9824860051723574,0.9611221418049062,0.940667606958157,30012,535,0.9620664088331363,0.9753372338696571,0.9889792975589659,1893,48010
proxy12,7,central_half,80450,0.9608701056556868,0.9591622666269661,0.9960061544505189,0.9508109628425888,0.9095393261785896,30425,122,0.9393623629841893,0.9675135704113434,0.9974042000893636,3026,46877
proxy12,7,xy_fraction6,80450,0.9805842137973897,0.9794895121833651,0.9870363701836514,0.9747510668563301,0.9627678257815244,30151,396,0.9766346712622488,0.9842279575104003,0.9919402438279771,1166,48737
proxy12,7,xy_fraction4,80450,0.9804599129894345,0.9793582030424135,0.9868726879890005,0.974589421957843,0.9626081680876202,30146,401,0.9765344768851572,0.9841269841269841,0.9918384792298455,1171,48732
proxy12,7,kept_single,80450,0.9665133623368551,0.9648652751428022,0.987527416767604,0.9572557357281122,0.9287847532251609,30166,381,0.9536500811574454,0.9724748145574923,0.9920577015280065,2313,47590
proxy12,7,sparse_single,97734,0.955777927844967,0.9555585948175536,0.9781310963714397,0.9586806883365201,0.9399887514060742,50139,1121,0.9311227783276671,0.9524365012985869,0.9747488399333243,3201,43273
proxy12,7,sparse_context,97734,0.9659688542370106,0.9658279429944194,0.9820912992586812,0.9680223055475435,0.954350710900474,50342,918,0.9481860825407755,0.9636335804412954,0.9795927440867864,2408,44066
proxy12,17,clean,80450,0.9800372902423866,0.9789331279868874,0.9890660293973221,0.9741101367036369,0.9595998094330633,30213,334,0.9745105504679077,0.983756119270138,0.9931788011845195,1272,48631
proxy12,17,uniform_half_0,80450,0.9755873213175885,0.974264712704052,0.9861524863325367,0.9684305278724362,0.9513342807516185,30124,423,0.9691200929803819,0.9800988975356679,0.9913293020395614,1541,48362
proxy12,17,uniform_half_1,80450,0.9751895587321318,0.9738454004874175,0.985628703309654,0.9679161576544718,0.9508289909995263,30108,439,0.9687994709736889,0.9797746433203631,0.9910013323767551,1557,48346
proxy12,17,uniform_half_2,80450,0.9751646985705407,0.9738238551092495,0.9860870134546764,0.9678994890909676,0.9503707209339013,30122,425,0.968478848966996,0.9797482211275315,0.9912829453389396,1573,48330
proxy12,17,uniform_quarter_0,80450,0.9695338719701678,0.9679483793651364,0.9838281991684944,0.9608197324040475,0.9388628553577008,30053,494,0.9607839208063643,0.9750770263262255,0.9898018166804294,1957,47946
proxy12,17,uniform_quarter_1,80450,0.970105655686762,0.9685477231646125,0.9843847186303074,0.9615476856663202,0.9397462341396338,30070,477,0.9613650481934953,0.9755477606629048,0.9901552051514901,1928,47975
proxy12,17,uniform_quarter_2,80450,0.9699689247980112,0.968411397239489,0.98487576521426,0.9613971175662289,0.9390118293330004,30085,462,0.9608440374326193,0.975425676912749,0.9904567143830948,1954,47949
proxy12,17,central_half,80450,0.958744561839652,0.9569895414918297,0.9964972010344715,0.9483013754108319,0.9045524783073814,30440,107,0.9356351321563834,0.9656777075728276,0.9977135775033121,3212,46691
proxy12,17,xy_fraction6,80450,0.9800870105655687,0.9789858508201841,0.9891642387141126,0.9741754521713899,0.9596341347222663,30216,331,0.974530589343326,0.9837962494689783,0.9932397933133182,1271,48632
proxy12,17,xy_fraction4,80450,0.9801243008079552,0.9790260847025836,0.9893279209087635,0.9742267210393127,0.9595796024639613,30221,326,0.9744905115924895,0.9838254483658544,0.9933409592286951,1273,48630
proxy12,17,kept_single,80450,0.964474829086389,0.9627732180551254,0.9885095099355092,0.9548142292490118,0.9233403663272483,30196,351,0.949762539326293,0.9707322068612391,0.9926487528012231,2507,47396
proxy12,17,sparse_single,97734,0.9535371518611742,0.9532361551353583,0.9855052672649239,0.956987923277291,0.9300745650372825,50517,743,0.9182768860007746,0.9494843869934255,0.9828876759022548,3798,42676
proxy12,17,sparse_context,97734,0.9643010620664252,0.9641220791141887,0.9866172454155286,0.9666561541328593,0.9474867452273451,50574,686,0.9396867065455954,0.961588004095518,0.9845345717699574,2803,43671
proxy12,37,clean,80450,0.9812430080795526,0.980127696164431,0.9801617180083151,0.9754198498151195,0.970723641551031,29941,606,0.9819048954972647,0.9848355425137425,0.9877837358384066,903,49000
proxy12,37,uniform_half_0,80450,0.9758359229334991,0.9744065960377426,0.9738108488558614,0.9683583449982096,0.9629665598394355,29747,800,0.9770755265214516,0.9804548470772757,0.9838576242458483,1144,48759
proxy12,37,uniform_half_1,80450,0.9757986326911124,0.9743595920690173,0.9729924378826071,0.9682852535387924,0.963623395149786,29722,825,0.9775163817806545,0.9804339305992423,0.9833689473047615,1122,48781
proxy12,37,uniform_half_2,80450,0.9759105034182722,0.9744862229943958,0.9739745310505123,0.9684580580059243,0.9630037222851594,29752,795,0.9770955653968699,0.9805143879828672,0.983957219251337,1143,48760
proxy12,37,uniform_quarter_0,80450,0.9691982597886887,0.9674398003246066,0.9702425770124726,0.9598730446610746,0.9497228185983914,29638,909,0.9685590044686693,0.9750065559881387,0.9815405235261865,1569,48334
proxy12,37,uniform_quarter_1,80450,0.9693349906774394,0.9675742238733175,0.9695878482338691,0.9600181514675137,0.9506355116189498,29618,929,0.9691802096066369,0.9751302962791213,0.9811538929687184,1538,48365
proxy12,37,uniform_quarter_2,80450,0.9699564947172157,0.9682531301504209,0.9722394997872131,0.9608994580603414,0.94982090315978,29699,848,0.9685590044686693,0.9756068022405006,0.9827579195640681,1569,48334
proxy12,37,central_half,80450,0.9667743940335612,0.9651773000028079,0.9910629521720627,0.9577197450214328,0.9265471016710535,30274,273,0.9519066989960523,0.9726348549841829,0.9942858338914936,2400,47503
proxy12,37,xy_fraction6,80450,0.9812678682411435,0.9801545298056719,0.9802599273251056,0.9754540272009121,0.970695020746888,29944,603,0.9818848566218464,0.9848550324104316,0.9878432321277368,904,48999
proxy12,37,xy_fraction4,80450,0.981230577998757,0.9801151472722385,0.9802271908861754,0.9754055638803831,0.9706311387727317,29943,604,0.9818447788710097,0.9848247306640939,0.9878228261526986,906,48997
proxy12,37,kept_single,80450,0.9661901802361715,0.9643622708130949,0.9740727403673028,0.9562911778884782,0.9391471767193763,29755,792,0.9613650481934953,0.9724333637377116,0.983759509504378,1928,47975
proxy12,37,sparse_single,97734,0.9550821617860724,0.9548653368420723,0.9765704252828716,0.9579936464194129,0.9401104266826923,50059,1201,0.9313809872186599,0.9517370272647317,0.9730027424358225,3189,43285
proxy12,37,sparse_context,97734,0.9639838745983997,0.9638615561931096,0.9744440109246976,0.965964030168246,0.9576303680981595,49950,1310,0.9524465292421569,0.9617590822179732,0.9712555404397244,2210,44264
distribution12,7,clean,80450,0.9828589185829708,0.981891480419185,0.9898844403705764,0.9777059251475224,0.9658234317107448,30238,309,0.9785584033024066,0.9860770356908476,0.9937120996296447,1070,48833
distribution12,7,uniform_half_0,80450,0.9755997513983841,0.9742638674541713,0.9846793465806789,0.9684003799037363,0.9526509153100653,30079,468,0.9700418812496243,0.9801273550046062,0.9904247483427449,1495,48408
distribution12,7,uniform_half_1,80450,0.9754133001864512,0.974065813543715,0.9842865093135169,0.9681543019062339,0.9525423728813559,30067,480,0.9699817646233694,0.9799773251811961,0.9901810371279534,1498,48405
distribution12,7,uniform_half_2,80450,0.9755997513983841,0.9742629447831399,0.9845811372638884,0.9683973275376319,0.9527369488089205,30076,471,0.9701019978758793,0.9801285620286481,0.9903645513686019,1492,48411
distribution12,7,uniform_quarter_0,80450,0.9659540087010565,0.9641389967084812,0.9757422987527417,0.9560712739170182,0.9371777134951579,29806,741,0.9599623269142136,0.9722067194999442,0.9847675040085516,1998,47905
distribution12,7,uniform_quarter_1,80450,0.9659788688626476,0.964159265750894,0.9753167250466495,0.956083628836866,0.9375944108761329,29793,754,0.9602629100454882,0.9722349026649219,0.9845091835476846,1983,47920
distribution12,7,uniform_quarter_2,80450,0.9658794282162834,0.9640608637052415,0.9756768258748814,0.9559764566259843,0.9370559014022511,29804,743,0.9598821714125403,0.9721452707844987,0.9847257626839898,2002,47901
distribution12,7,central_half,80450,0.9634928527035426,0.9618495227448101,0.995449634988706,0.9539315796903675,0.9157381196169367,30408,139,0.9439312265795644,0.9697674657992527,0.9970578274489882,2798,47105
distribution12,7,xy_fraction6,80450,0.9829086389061529,0.981944226144946,0.989982649687367,0.9777713112501415,0.9658575534972852,30241,306,0.978578442177825,0.9861171410397505,0.9937728937728938,1069,48834
distribution12,7,xy_fraction4,80450,0.9829086389061529,0.9819440069444376,0.9899499132484368,0.9777705925147523,0.9658873131467995,30240,307,0.9785984810532433,0.9861174213741228,0.9937527980139188,1068,48835
distribution12,7,kept_single,80450,0.9573399627097576,0.9550089446235248,0.9609126919173733,0.9447680968167627,0.9291570383970118,29353,1194,0.9551529968138188,0.965249792430287,0.9755623324259605,2238,47665
distribution12,7,sparse_single,97734,0.9477970818752942,0.9475704262920113,0.9662309793211081,0.9510176651305684,0.9362759924385633,49529,1731,0.9274648190386022,0.9441231874534542,0.9613909086853727,3371,43103
distribution12,7,sparse_context,97734,0.9663985920969161,0.9662573149180903,0.9829691767460008,0.9684406773145746,0.954335391492102,50387,873,0.9481215303180273,0.964073952521606,0.9805723695923091,2411,44063
distribution12,17,clean,80450,0.9819266625233064,0.9809295221997703,0.9919140995842473,0.976568794920553,0.9616910527819215,30300,247,0.975813077370098,0.9852902494789875,0.9949533130376151,1207,48696
distribution12,17,uniform_half_0,80450,0.9753511497824736,0.974057507988779,0.9903100140766687,0.9682643834520285,0.9471789091364519,30251,296,0.9661944171693084,0.9798506325255296,0.9938984168865436,1687,48216
distribution12,17,uniform_half_1,80450,0.9749409571162213,0.9736287132511929,0.9900808590041575,0.9677460642518879,0.9463967205932973,30244,303,0.9656734064084324,0.979511362250498,0.9937516754995567,1713,48190
distribution12,17,uniform_half_2,80450,0.9751522684897452,0.9738573382977382,0.9910302157331325,0.9680390119114238,0.9460903806487906,30273,274,0.9654329399034126,0.9796756646840526,0.9943449186824074,1725,48178
distribution12,17,uniform_quarter_0,80450,0.9650466128029832,0.9633502747706977,0.9874946803286738,0.9554654588071332,0.9254486884491486,30165,382,0.951305532733503,0.9712350907342622,0.9920175530247624,2430,47473
distribution12,17,uniform_quarter_1,80450,0.9655313859540087,0.9638457780318254,0.9871018430615117,0.9560392523660807,0.9268720029509406,30153,394,0.9523275153798368,0.97165230369757,0.9917776201010059,2379,47524
distribution12,17,uniform_quarter_2,80450,0.9649098819142324,0.9632145327835486,0.9879202540347661,0.9553174314249988,0.9247977445452317,30178,369,0.9508245997234636,0.9711116341420984,0.9922832406206867,2454,47449
distribution12,17,central_half,80450,0.9613051584835302,0.9596229424331655,0.9970864569352146,0.9513814053007231,0.9096828146466758,30458,89,0.939402440735026,0.9678644795656078,0.9981050928291603,3024,46879
distribution12,17,xy_fraction6,80450,0.981939092604102,0.9809427523787262,0.9919468360231773,0.9765852872451857,0.9616922686301892,30301,246,0.975813077370098,0.9853002175122667,0.9949736422704426,1207,48696
distribution12,17,xy_fraction4,80450,0.9818645121193288,0.9808635984572691,0.9917831538285266,0.9764870832057501,0.9616556627729812,30296,251,0.9757930384946797,0.9852401137087882,0.9948718996445062,1208,48695
distribution12,17,kept_single,80450,0.9563206960845245,0.9543680291843685,0.9869054244279307,0.9449285356068204,0.9063768377378912,30147,400,0.9375989419473779,0.9638075227619165,0.9915234482612473,3114,46789
distribution12,17,sparse_single,97734,0.952217242720036,0.9519537276182655,0.9783651970347249,0.9555119460427542,0.9337019660411081,50151,1109,0.9233765115978827,0.9483955091937766,0.9748080505201945,3561,42913
distribution12,17,sparse_context,97734,0.9646796406572943,0.9645232994153151,0.9829301599687866,0.9668783941970025,0.9513424719610286,50385,875,0.9445496406592934,0.9621682046336277,0.9804565353345841,2577,43897
distribution12,37,clean,80450,0.9834058421379739,0.9824699105840894,0.9907028513438308,0.9784193595318537,0.9664367375614741,30263,284,0.9789391419353546,0.9865204616363251,0.994220123738196,1051,48852
distribution12,37,uniform_half_0,80450,0.977041640770665,0.9757806441974786,0.9861197498936066,0.9702542959753917,0.9548912698915869,30123,424,0.9714846802797427,0.9813069924195654,0.9913299525601178,1423,48480
distribution12,37,uniform_half_1,80450,0.9763828464885022,0.9750831294158357,0.9849739745310505,0.96939235775501,0.9542960449110343,30088,459,0.971123980522213,0.9807739010766615,0.9906175262157356,1441,48462
distribution12,37,uniform_half_2,80450,0.9764449968924798,0.9751428868174501,0.9844174550692376,0.9694537131066944,0.954938075579549,30071,476,0.971564835781416,0.9808320605282057,0.9902777777777778,1419,48484
distribution12,37,uniform_quarter_0,80450,0.9671845866998136,0.9654194582108122,0.9761023995809736,0.9576067058483476,0.939798909446213,29817,730,0.961725747951025,0.9732322105732768,0.9850173429386532,1910,47993
distribution12,37,uniform_quarter_1,80450,0.9678931013051585,0.9661670846503233,0.977117229187809,0.9585253456221198,0.9406277574688012,29848,699,0.9622467587119011,0.9738088236785268,0.9856521203661891,1884,48019
distribution12,37,uniform_quarter_2,80450,0.9675326289620882,0.9657939068709102,0.9771827020656693,0.9580819103864424,0.9397135211711003,29850,697,0.9616255535739334,0.9735059033553779,0.9856834754031015,1915,47988
distribution12,37,central_half,80450,0.9660410192666252,0.9644686079564304,0.9950895341604741,0.9569939867141013,0.9217077534188423,30397,150,0.9482596236699197,0.9719432291987594,0.9968401761075183,2582,47321
distribution12,37,xy_fraction6,80450,0.9833934120571783,0.9824564600298973,0.9906373784659704,0.9784021468524685,0.9664654594232059,30261,286,0.9789591808107729,0.9865107732073262,0.994179775738212,1050,48853
distribution12,37,xy_fraction4,80450,0.9832691112492231,0.98232493154474,0.9904409598323894,0.9782397827211589,0.9663355584656169,30255,292,0.9788790253090996,0.9864100803683211,0.9940579149793451,1054,48849
distribution12,37,kept_single,80450,0.9618272218769423,0.9598011978054786,0.9709300422300062,0.9507765792046675,0.9314427485710697,29659,888,0.9562551349618259,0.9688258164062896,0.9817314022383147,2183,47720
distribution12,37,sparse_single,97734,0.9505494505494505,0.9503074053770448,0.9727077643386657,0.9537755248433839,0.9355661881977672,49861,1399,0.92610922236089,0.9468392859107059,0.9685186435338329,3434,43040
distribution12,37,sparse_context,97734,0.966357664681687,0.9662163950544705,0.9828911431915723,0.9684010225459857,0.9543319316589006,50383,877,0.9481215303180273,0.9640317675629554,0.9804850912327547,2411,44063
combined15,7,clean,80450,0.9826476072094469,0.981686944697064,0.9923724097292697,0.9774925835160583,0.9630523874575087,30314,233,0.9766947878885037,0.9858813058780695,0.9952422763563596,1163,48740
combined15,7,uniform_half_0,80450,0.9759477936606588,0.9746715180796266,0.9895570759812747,0.968985911429533,0.9492526064564754,30228,319,0.9676171773240085,0.9803571247297201,0.993437024235691,1616,48287
combined15,7,uniform_half_1,80450,0.9767557489123679,0.9755173051361743,0.9900481225652273,0.970010905125409,0.9507686503819673,30243,304,0.9686191210949242,0.9810237051469395,0.9937501284924241,1566,48337
combined15,7,uniform_half_2,80450,0.9761466749533873,0.9748800666901158,0.9897207581759256,0.9692394004969144,0.9495885419938438,30233,314,0.96783760495361,0.9805207328833173,0.993540689541677,1605,48298
combined15,7,uniform_quarter_0,80450,0.9670354257302672,0.9653629692831647,0.9840573542410057,0.9577518638883579,0.9328161365399534,30060,487,0.9566158347193555,0.9729740746779716,0.9899015033696216,2165,47738
combined15,7,uniform_quarter_1,80450,0.9667371037911746,0.9650426832818302,0.9831079975120306,0.9573464248143071,0.9329005001397906,30031,516,0.9567160290964472,0.9727389417493532,0.9893076939016556,2160,47743
combined15,7,uniform_quarter_2,80450,0.9670105655686762,0.9653324673795902,0.9836645169738436,0.9577051792828686,0.9330807688724653,30048,499,0.9568162234735387,0.9729597554763117,0.9896573880241258,2155,47748
combined15,7,central_half,80450,0.9617402113113735,0.9600695008194602,0.9970864569352146,0.9519017407881989,0.9106347355517684,30458,89,0.9401038013746669,0.9682372608507214,0.9981065038401804,2989,46914
combined15,7,xy_fraction6,80450,0.9827097576134245,0.9817522068833963,0.9924051461681999,0.9775721126715144,0.9631759547563068,30315,232,0.9767749433901769,0.9859323010952781,0.9952629859523031,1159,48744
combined15,7,xy_fraction4,80450,0.9826848974518334,0.9817268483531518,0.9925033554849904,0.9775427622563639,0.9630264913283781,30318,229,0.9766747490130854,0.9859109344499398,0.9953234765561183,1164,48739
combined15,7,kept_single,80450,0.9599005593536358,0.9579289156273073,0.9789504697678987,0.9488212710600629,0.9204912734324499,29904,643,0.9482395847945013,0.9670365601945518,0.9865938327460752,2583,47320
combined15,7,sparse_single,97734,0.9502834223504615,0.9500297853209821,0.9738392508778775,0.9535898831867198,0.9341654658757041,49919,1341,0.9243017601239403,0.9464696874552445,0.9697270695532428,3518,42956
combined15,7,sparse_context,97734,0.9664599832197598,0.9663157209305224,0.9837300039016778,0.9685201190819168,0.9537734064686968,50426,834,0.9474114558677971,0.964111322779128,0.981410485021398,2444,44030
combined15,17,clean,80450,0.9831199502796768,0.9821667033258967,0.9901463318820178,0.9780436540016169,0.9662332683768329,30246,301,0.9788189086828447,0.9862897526501767,0.9938755163082182,1057,48846
combined15,17,uniform_half_0,80450,0.9777625854568055,0.976528514968223,0.9855959668707238,0.9711465574246407,0.9571146998982706,30107,440,0.9729675570606977,0.9819104725118052,0.9910193084867535,1349,48554
combined15,17,uniform_half_1,80450,0.9773772529521442,0.9761138821763686,0.9841882999967263,0.9706205204364952,0.957421738161205,30064,483,0.9732080235657175,0.9816072439162422,0.9901527044384187,1337,48566
combined15,17,uniform_half_2,80450,0.9771162212554382,0.9758413339778629,0.9841882999967263,0.9702915974116091,0.9567818725733562,30064,483,0.9727872071819329,0.9813910705441166,0.9901484865790977,1358,48545
combined15,17,uniform_quarter_0,80450,0.967930391547545,0.9662165598900145,0.9780011130389237,0.9586074121610781,0.9399679073718654,29875,672,0.9617658257018616,0.973825707618951,0.9861918753981137,1908,47995
combined15,17,uniform_quarter_1,80450,0.968402734617775,0.9667031298378351,0.9777064850885521,0.9591803963130681,0.9413433353295301,29866,681,0.9627076528465223,0.9742258633626022,0.9860230281386614,1861,48042
combined15,17,uniform_quarter_2,80450,0.9670727159726539,0.9653173429283558,0.9772154385045995,0.9575147150807525,0.9385926298578795,29851,696,0.9608640763080376,0.9731199707759591,0.9856925543724048,1953,47950
combined15,17,central_half,80450,0.9657426973275326,0.9641670438723502,0.9955805807444266,0.9566530355457691,0.9206551024732843,30412,135,0.9474781075286055,0.9716810521989313,0.9971529198388763,2621,47282
combined15,17,xy_fraction6,80450,0.9830826600372903,0.982127198705229,0.9900808590041575,0.9779947937719284,0.9662002427959875,30244,303,0.9787988698074264,0.9862596036385296,0.9938349475054936,1058,48845
combined15,17,xy_fraction4,80450,0.9830702299564947,0.9821139579778191,0.9900481225652273,0.9779782693053939,0.9661991629660395,30243,304,0.9787988698074264,0.9862496466502443,0.9938147266475411,1058,48845
combined15,17,kept_single,80450,0.9588191423244251,0.9567345489559109,0.97354895734442,0.9472376614482967,0.9223111276516561,29739,808,0.9498026170771297,0.9662314364635253,0.9832386010040244,2505,47398
combined15,17,sparse_single,97734,0.9524116479423742,0.9521472324177311,0.9788138899726883,0.9557043400413338,0.9336608422188727,50174,1086,0.9232904419675517,0.9485901247941284,0.9753153767473577,3565,42909
combined15,17,sparse_context,97734,0.965979086090818,0.9658420224038544,0.981271946937183,0.9680057733942747,0.9550935156175828,50300,960,0.9491113310668331,0.9636782714134341,0.9786993276975304,2365,44109
combined15,37,clean,80450,0.9833685518955874,0.9824063501818187,0.9869708973057911,0.9782919073268869,0.9697642252886873,30149,398,0.9811634571067872,0.9865207930367504,0.9919369542756428,940,48963
combined15,37,uniform_half_0,80450,0.9765941578620261,0.9752343868625213,0.9774445935771107,0.9694313219370444,0.9615483704753317,29858,689,0.976073582750536,0.9810374517879981,0.986052066885299,1194,48709
combined15,37,uniform_half_1,80450,0.9764698570540709,0.975102250845503,0.9772154385045995,0.9692669859566523,0.961446792063901,29851,696,0.9760134661242811,0.9809375157343537,0.9859115015586414,1197,48706
combined15,37,uniform_half_2,80450,0.9766190180236172,0.9752606912843349,0.9774773300160409,0.9694637899965909,0.9615805745201598,29859,688,0.9760936216259544,0.9810575925720788,0.9860723106198631,1193,48710
combined15,37,uniform_quarter_0,80450,0.9663642013673089,0.9644164727890425,0.9644482273218319,0.9560913870318686,0.9478781248994562,29461,1086,0.9675370218223354,0.9727415585462165,0.978002390163868,1620,48283
