tag,reference,seed,condition,delta_macro_f1,new_errors,repaired_errors
proxy_natural,proxy_synthetic,37,uniform_half_1,-0.00154315330882282,454,338
proxy_natural,proxy_synthetic,7,uniform_half_2,-0.0016030968828688597,466,345
proxy_natural,proxy_synthetic,17,uniform_half_2,-0.0017911121950870967,420,282
proxy_natural,proxy_synthetic,37,uniform_half_2,-0.0012384774518436892,451,358
proxy_natural,proxy_synthetic,7,uniform_quarter_0,-0.0013148078861051626,573,477
proxy_natural,proxy_synthetic,17,uniform_quarter_0,-0.0015253549145634038,549,429
proxy_natural,proxy_synthetic,37,uniform_quarter_0,-0.002145625646647442,610,446
proxy_natural,proxy_synthetic,7,uniform_quarter_1,-0.0016966092916128606,576,450
proxy_natural,proxy_synthetic,17,uniform_quarter_1,-0.002377939256249628,602,416
proxy_natural,proxy_synthetic,37,uniform_quarter_1,-0.002366750985171917,598,417
proxy_natural,proxy_synthetic,7,uniform_quarter_2,-0.0017014808159611094,591,465
proxy_natural,proxy_synthetic,17,uniform_quarter_2,-0.0026201157268646025,621,417
proxy_natural,proxy_synthetic,37,uniform_quarter_2,-0.002173677430123533,594,427
proxy_natural,proxy_synthetic,7,central_half,0.0022512366596130207,333,510
proxy_natural,proxy_synthetic,17,central_half,-0.0029379646660222525,554,324
proxy_natural,proxy_synthetic,37,central_half,-7.199917284073099e-05,402,398
proxy_natural,proxy_synthetic,7,xy_fraction6,7.3526949273095e-05,304,311
proxy_natural,proxy_synthetic,17,xy_fraction6,-0.0020357241293326167,370,214
proxy_natural,proxy_synthetic,37,xy_fraction6,-0.0007939733904420709,359,301
proxy_natural,proxy_synthetic,7,xy_fraction4,0.00015256623083237386,297,310
proxy_natural,proxy_synthetic,17,xy_fraction4,-0.0019294931769198165,363,215
proxy_natural,proxy_synthetic,37,xy_fraction4,-0.0009008109601722492,364,298
proxy_natural,proxy_synthetic,7,kept_single,0.0004105832098857398,526,562
proxy_natural,proxy_synthetic,17,kept_single,-0.00048679047972632894,552,511
proxy_natural,proxy_synthetic,37,kept_single,-0.001443853226692493,610,499
proxy_natural,proxy_synthetic,7,sparse_single,0.0038360719243836217,839,1221
proxy_natural,proxy_synthetic,17,sparse_single,0.009354736944054975,1271,2202
proxy_natural,proxy_synthetic,37,sparse_single,0.018634361172047198,1351,3190
proxy_natural,proxy_synthetic,7,sparse_context,0.0009754172604077294,642,739
proxy_natural,proxy_synthetic,17,sparse_context,-0.00014936244870322746,982,973
proxy_natural,proxy_synthetic,37,sparse_context,0.0038866948447031646,965,1349
mean_natural,mean_synthetic,7,clean,-0.0005530284431092269,316,272
mean_natural,mean_synthetic,17,clean,-0.0002574345848400661,304,283
mean_natural,mean_synthetic,37,clean,0.0003291874024071717,342,364
mean_natural,mean_synthetic,7,uniform_half_0,-0.0014627226844886598,472,356
mean_natural,mean_synthetic,17,uniform_half_0,-0.0014912543280567458,420,304
mean_natural,mean_synthetic,37,uniform_half_0,-0.0005350982688921979,524,477
mean_natural,mean_synthetic,7,uniform_half_1,-0.00039757188352185224,430,395
mean_natural,mean_synthetic,17,uniform_half_1,-0.001081686770299628,419,334
mean_natural,mean_synthetic,37,uniform_half_1,-0.0005634579027045117,531,482
mean_natural,mean_synthetic,7,uniform_half_2,-0.002012413875791985,514,356
mean_natural,mean_synthetic,17,uniform_half_2,-0.0022230125815279056,470,298
mean_natural,mean_synthetic,37,uniform_half_2,0.00031976483858475735,479,497
mean_natural,mean_synthetic,7,uniform_quarter_0,-0.00021490107625377064,600,574
mean_natural,mean_synthetic,17,uniform_quarter_0,-0.0010414806715578484,535,451
mean_natural,mean_synthetic,37,uniform_quarter_0,2.8121703823269506e-05,667,657
mean_natural,mean_synthetic,7,uniform_quarter_1,-0.0008203407289142373,627,554
mean_natural,mean_synthetic,17,uniform_quarter_1,-0.0014064233247796931,559,447
mean_natural,mean_synthetic,37,uniform_quarter_1,-0.00028409950718522037,672,638
mean_natural,mean_synthetic,7,uniform_quarter_2,-0.00012919179300852068,605,585
mean_natural,mean_synthetic,17,uniform_quarter_2,-0.0013683710168999053,544,435
mean_natural,mean_synthetic,37,uniform_quarter_2,-0.0009917243330406222,712,625
mean_natural,mean_synthetic,7,central_half,-0.0016004225572221475,442,316
mean_natural,mean_synthetic,17,central_half,-0.0011285985145791377,507,418
mean_natural,mean_synthetic,37,central_half,-0.002275329712583929,624,444
mean_natural,mean_synthetic,7,xy_fraction6,-0.000591881799278271,318,271
mean_natural,mean_synthetic,17,xy_fraction6,-0.00025766130511950536,302,281
mean_natural,mean_synthetic,37,xy_fraction6,0.00034351174847946364,341,364
mean_natural,mean_synthetic,7,xy_fraction4,-0.0007230452893699502,326,269
mean_natural,mean_synthetic,17,xy_fraction4,-6.066468532162084e-05,306,300
mean_natural,mean_synthetic,37,xy_fraction4,0.0003426268019661727,332,355
mean_natural,mean_synthetic,7,kept_single,0.0007781336356673663,680,726
mean_natural,mean_synthetic,17,kept_single,-0.0019889971367028636,634,479
mean_natural,mean_synthetic,37,kept_single,0.00027630612950446665,776,782
mean_natural,mean_synthetic,7,sparse_single,0.008722428288523876,1065,1930
mean_natural,mean_synthetic,17,sparse_single,0.012276562930982005,1353,2568
mean_natural,mean_synthetic,37,sparse_single,0.022596785479841897,1386,3615
mean_natural,mean_synthetic,7,sparse_context,0.001170421177640435,845,965
mean_natural,mean_synthetic,17,sparse_context,0.003842819070226655,791,1171
mean_natural,mean_synthetic,37,sparse_context,0.004980541909421765,1022,1516
mean_synthetic,proxy_synthetic,7,clean,0.0024333059077703556,248,436
mean_synthetic,proxy_synthetic,17,clean,0.0013388700907419615,249,352
mean_synthetic,proxy_synthetic,37,clean,-0.0002715857513277964,368,350
mean_synthetic,proxy_synthetic,7,uniform_half_0,0.0018179098021181561,397,541
mean_synthetic,proxy_synthetic,17,uniform_half_0,0.0007559796772349525,327,386
mean_synthetic,proxy_synthetic,37,uniform_half_0,-0.0006871073184447907,505,456
mean_synthetic,proxy_synthetic,7,uniform_half_1,0.0014566869490793,411,528
mean_synthetic,proxy_synthetic,17,uniform_half_1,0.0007780740558771537,330,391
mean_synthetic,proxy_synthetic,37,uniform_half_1,-0.0008042629142317459,473,415
mean_synthetic,proxy_synthetic,7,uniform_half_2,0.00257669804362326,369,571
mean_synthetic,proxy_synthetic,17,uniform_half_2,0.0010393837173912068,325,406
mean_synthetic,proxy_synthetic,37,uniform_half_2,-0.0008324482196609972,484,424
mean_synthetic,proxy_synthetic,7,uniform_quarter_0,0.0012788521823889898,607,717
mean_synthetic,proxy_synthetic,17,uniform_quarter_0,0.001099281199521851,418,504
mean_synthetic,proxy_synthetic,37,uniform_quarter_0,-0.0010772260208847806,607,530
mean_synthetic,proxy_synthetic,7,uniform_quarter_1,0.0005477656238638273,624,678
mean_synthetic,proxy_synthetic,17,uniform_quarter_1,0.001232116926227711,393,489
mean_synthetic,proxy_synthetic,37,uniform_quarter_1,-0.0009123059680559154,593,529
mean_synthetic,proxy_synthetic,7,uniform_quarter_2,0.0005721103000969618,646,702
mean_synthetic,proxy_synthetic,17,uniform_quarter_2,0.0005301650523920065,439,481
mean_synthetic,proxy_synthetic,37,uniform_quarter_2,-0.00013640731610986556,577,571
mean_synthetic,proxy_synthetic,7,central_half,0.005799968267899747,300,754
mean_synthetic,proxy_synthetic,17,central_half,0.0009261601886236814,426,499
mean_synthetic,proxy_synthetic,37,central_half,0.00021974739736507765,496,515
mean_synthetic,proxy_synthetic,7,xy_fraction6,0.002472344608470456,248,439
mean_synthetic,proxy_synthetic,17,xy_fraction6,0.001338677748430439,250,353
mean_synthetic,proxy_synthetic,37,xy_fraction6,-0.0002205011150413494,367,353
mean_synthetic,proxy_synthetic,7,xy_fraction4,0.002537889891675471,246,442
mean_synthetic,proxy_synthetic,17,xy_fraction4,0.0012738871799947704,249,347
mean_synthetic,proxy_synthetic,37,xy_fraction4,-0.0002856636439558802,371,352
mean_synthetic,proxy_synthetic,7,kept_single,-0.0005594156446877552,781,754
mean_synthetic,proxy_synthetic,17,kept_single,0.002529410464986226,452,648
mean_synthetic,proxy_synthetic,37,kept_single,-0.0007711683311082407,690,641
mean_synthetic,proxy_synthetic,7,sparse_single,-0.0025735400583447587,1041,784
mean_synthetic,proxy_synthetic,17,sparse_single,-0.0040162154398204475,1184,790
mean_synthetic,proxy_synthetic,37,sparse_single,-0.003325124072534713,1356,1028
mean_synthetic,proxy_synthetic,7,sparse_context,0.0012299646361976224,620,737
mean_synthetic,proxy_synthetic,17,sparse_context,-0.0015058288242157936,705,557
mean_synthetic,proxy_synthetic,37,sparse_context,-0.0004368234257743353,811,766
mean_natural,proxy_natural,7,clean,0.001871803832499297,238,380
mean_natural,proxy_natural,17,clean,0.0030776389568000218,231,466
mean_natural,proxy_natural,37,clean,0.0008902604899303501,375,440
mean_natural,proxy_natural,7,uniform_half_0,0.0018134027453551305,328,465
mean_natural,proxy_natural,17,uniform_half_0,0.001303170801551179,335,435
mean_natural,proxy_natural,37,uniform_half_0,0.0001210044950603617,468,473
mean_natural,proxy_natural,7,uniform_half_1,0.0024196521784514147,309,493
mean_natural,proxy_natural,17,uniform_half_1,0.0017470253206359754,316,450
mean_natural,proxy_natural,37,uniform_half_1,0.0001754324918865624,464,473
mean_natural,proxy_natural,7,uniform_half_2,0.0021673810507001345,317,482
mean_natural,proxy_natural,17,uniform_half_2,0.000607483330950398,356,403
mean_natural,proxy_natural,37,uniform_half_2,0.0007257940707674493,422,473
mean_natural,proxy_natural,7,uniform_quarter_0,0.002378758992240382,391,571
mean_natural,proxy_natural,17,uniform_quarter_0,0.0015831554425274064,390,512
mean_natural,proxy_natural,37,uniform_quarter_0,0.001096521329585931,511,588
mean_natural,proxy_natural,7,uniform_quarter_1,0.0014240341865624506,443,550
mean_natural,proxy_natural,17,uniform_quarter_1,0.002203632857697646,415,585
mean_natural,proxy_natural,37,uniform_quarter_1,0.0011703455099307813,532,615
mean_natural,proxy_natural,7,uniform_quarter_2,0.0021443993230495506,442,604
mean_natural,proxy_natural,17,uniform_quarter_2,0.0017819097623567037,405,542
mean_natural,proxy_natural,37,uniform_quarter_2,0.001045545780973045,513,587
mean_natural,proxy_natural,7,central_half,0.0019483090510645784,390,541
mean_natural,proxy_natural,17,central_half,0.002735526340066796,395,609
mean_natural,proxy_natural,37,central_half,-0.0019835831423781203,600,443
mean_natural,proxy_natural,7,xy_fraction6,0.00180693585991909,238,375
mean_natural,proxy_natural,17,xy_fraction6,0.0031167405726435504,231,469
mean_natural,proxy_natural,37,xy_fraction6,0.0009169840238801852,371,438
mean_natural,proxy_natural,7,xy_fraction4,0.001662278371473147,253,379
mean_natural,proxy_natural,17,xy_fraction4,0.003142715671592966,226,466
mean_natural,proxy_natural,37,xy_fraction4,0.0009577741181825417,371,441
mean_natural,proxy_natural,7,kept_single,-0.00019186521890612873,594,577
mean_natural,proxy_natural,17,kept_single,0.0010272038080096912,526,608
mean_natural,proxy_natural,37,kept_single,0.000948991025088719,598,666
mean_natural,proxy_natural,7,sparse_single,0.0023128163057954954,553,779
mean_natural,proxy_natural,17,sparse_single,-0.0010943894528934184,675,565
mean_natural,proxy_natural,37,sparse_single,0.0006373002352599855,561,623
mean_natural,proxy_natural,7,sparse_context,0.001424968553430328,505,645
mean_natural,proxy_natural,17,sparse_context,0.002486352694714089,455,696
mean_natural,proxy_natural,37,sparse_context,0.0006570236389442652,544,609
mean_synthetic_q12,mean_synthetic,7,clean,-2.109248710135958e-07,5,5
mean_synthetic_q12,mean_synthetic,17,clean,-2.1047142229058124e-07,3,3
mean_synthetic_q12,mean_synthetic,37,clean,3.941338097246394e-05,1,4
mean_synthetic_q12,mean_synthetic,7,uniform_half_0,2.6311565839542972e-05,3,5
mean_synthetic_q12,mean_synthetic,17,uniform_half_0,1.3003052395710313e-05,0,1
mean_synthetic_q12,mean_synthetic,37,uniform_half_0,-5.297991358188536e-05,5,1
mean_synthetic_q12,mean_synthetic,7,uniform_half_1,2.729708805659925e-07,2,2
mean_synthetic_q12,mean_synthetic,17,uniform_half_1,-3.952800029005665e-05,3,0
mean_synthetic_q12,mean_synthetic,37,uniform_half_1,-1.3033079410473825e-05,2,1
mean_synthetic_q12,mean_synthetic,7,uniform_half_2,2.594748059747687e-07,2,2
mean_synthetic_q12,mean_synthetic,17,uniform_half_2,2.6770464738756772e-05,1,3
mean_synthetic_q12,mean_synthetic,37,uniform_half_2,2.662911362627529e-05,1,3
mean_synthetic_q12,mean_synthetic,7,uniform_quarter_0,3.926780559426746e-05,0,3
mean_synthetic_q12,mean_synthetic,17,uniform_quarter_0,3.914271205840425e-05,1,4
mean_synthetic_q12,mean_synthetic,37,uniform_quarter_0,-2.6326733372106226e-05,4,2
mean_synthetic_q12,mean_synthetic,7,uniform_quarter_1,0.0,1,1
mean_synthetic_q12,mean_synthetic,17,uniform_quarter_1,1.2945200169034443e-05,1,2
mean_synthetic_q12,mean_synthetic,37,uniform_quarter_1,2.671204838178287e-05,1,3
mean_synthetic_q12,mean_synthetic,7,uniform_quarter_2,2.6681499318503832e-05,1,3
mean_synthetic_q12,mean_synthetic,17,uniform_quarter_2,-1.3272229105854016e-05,3,2
mean_synthetic_q12,mean_synthetic,37,uniform_quarter_2,-5.264137592386753e-05,4,0
mean_synthetic_q12,mean_synthetic,7,central_half,-1.3209750518328178e-05,4,3
mean_synthetic_q12,mean_synthetic,17,central_half,5.16909983385716e-05,1,5
mean_synthetic_q12,mean_synthetic,37,central_half,-2.573768551727973e-05,3,1
mean_synthetic_q12,mean_synthetic,7,xy_fraction6,-2.1112861692262896e-07,5,5
mean_synthetic_q12,mean_synthetic,17,xy_fraction6,1.3039844678819357e-05,3,4
mean_synthetic_q12,mean_synthetic,37,xy_fraction6,2.6352382641703365e-05,1,3
mean_synthetic_q12,mean_synthetic,7,xy_fraction4,1.2838145676319357e-05,3,4
mean_synthetic_q12,mean_synthetic,17,xy_fraction4,2.6289228285070187e-05,2,4
mean_synthetic_q12,mean_synthetic,37,xy_fraction4,3.963980925469901e-05,2,5
mean_synthetic_q12,mean_synthetic,7,kept_single,0.0,1,1
mean_synthetic_q12,mean_synthetic,17,kept_single,0.0,1,1
mean_synthetic_q12,mean_synthetic,37,kept_single,-2.5899734345746772e-05,2,0
mean_synthetic_q12,mean_synthetic,7,sparse_single,0.0,0,0
mean_synthetic_q12,mean_synthetic,17,sparse_single,0.0,0,0
mean_synthetic_q12,mean_synthetic,37,sparse_single,0.0,0,0
mean_synthetic_q12,mean_synthetic,7,sparse_context,1.030214355579595e-05,2,3
mean_synthetic_q12,mean_synthetic,17,sparse_context,2.0696847004231245e-05,3,5
mean_synthetic_q12,mean_synthetic,37,sparse_context,2.0639015346657352e-05,3,5
mean_synthetic_q16,mean_synthetic,7,clean,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,clean,0.0,0,0
mean_synthetic_q16,mean_synthetic,37,clean,-1.3288410644074489e-05,1,0
mean_synthetic_q16,mean_synthetic,7,uniform_half_0,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,uniform_half_0,0.0,0,0
mean_synthetic_q16,mean_synthetic,37,uniform_half_0,0.0,0,0
mean_synthetic_q16,mean_synthetic,7,uniform_half_1,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,uniform_half_1,-1.2745603158781371e-05,2,1
mean_synthetic_q16,mean_synthetic,37,uniform_half_1,0.0,0,0
mean_synthetic_q16,mean_synthetic,7,uniform_half_2,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,uniform_half_2,0.0,0,0
mean_synthetic_q16,mean_synthetic,37,uniform_half_2,0.0,0,0
mean_synthetic_q16,mean_synthetic,7,uniform_quarter_0,1.2964032219509036e-05,0,1
mean_synthetic_q16,mean_synthetic,17,uniform_quarter_0,0.0,0,0
mean_synthetic_q16,mean_synthetic,37,uniform_quarter_0,0.0,0,0
mean_synthetic_q16,mean_synthetic,7,uniform_quarter_1,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,uniform_quarter_1,-1.3276025043196249e-05,1,0
mean_synthetic_q16,mean_synthetic,37,uniform_quarter_1,1.335611244235313e-05,0,1
mean_synthetic_q16,mean_synthetic,7,uniform_quarter_2,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,uniform_quarter_2,0.0,0,0
mean_synthetic_q16,mean_synthetic,37,uniform_quarter_2,0.0,0,0
mean_synthetic_q16,mean_synthetic,7,central_half,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,central_half,0.0,0,0
mean_synthetic_q16,mean_synthetic,37,central_half,0.0,0,0
mean_synthetic_q16,mean_synthetic,7,xy_fraction6,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,xy_fraction6,0.0,0,0
mean_synthetic_q16,mean_synthetic,37,xy_fraction6,-1.3289144640160622e-05,1,0
mean_synthetic_q16,mean_synthetic,7,xy_fraction4,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,xy_fraction4,0.0,0,0
mean_synthetic_q16,mean_synthetic,37,xy_fraction4,-1.3289085964540703e-05,1,0
mean_synthetic_q16,mean_synthetic,7,kept_single,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,kept_single,0.0,0,0
mean_synthetic_q16,mean_synthetic,37,kept_single,0.0,0,0
mean_synthetic_q16,mean_synthetic,7,sparse_single,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,sparse_single,0.0,0,0
mean_synthetic_q16,mean_synthetic,37,sparse_single,0.0,0,0
mean_synthetic_q16,mean_synthetic,7,sparse_context,0.0,0,0
mean_synthetic_q16,mean_synthetic,17,sparse_context,0.0,0,0
mean_synthetic_q16,mean_synthetic,37,sparse_context,-1.028513515299867e-05,1,0
mean_natural_q12,mean_natural,7,clean,-3.8866666536074845e-05,6,3
mean_natural_q12,mean_natural,17,clean,0.0,2,2
mean_natural_q12,mean_natural,37,clean,9.191500258354246e-05,1,8
mean_natural_q12,mean_natural,7,uniform_half_0,3.89492644018441e-05,1,4
mean_natural_q12,mean_natural,17,uniform_half_0,1.3510829256491164e-05,1,2
mean_natural_q12,mean_natural,37,uniform_half_0,1.3263878893110537e-05,1,2
mean_natural_q12,mean_natural,7,uniform_half_1,1.3798122152075543e-05,3,4
mean_natural_q12,mean_natural,17,uniform_half_1,-1.2444654580390235e-05,4,3
mean_natural_q12,mean_natural,37,uniform_half_1,-1.3266978747594749e-05,2,1
mean_natural_q12,mean_natural,7,uniform_half_2,6.491090395166488e-05,1,6
mean_natural_q12,mean_natural,17,uniform_half_2,-2.5941742412105562e-05,4,2
mean_natural_q12,mean_natural,37,uniform_half_2,1.3258913160507646e-05,2,3
mean_natural_q12,mean_natural,7,uniform_quarter_0,-3.94746093480558e-05,5,2
mean_natural_q12,mean_natural,17,uniform_quarter_0,-3.4917804914158523e-07,2,2
mean_natural_q12,mean_natural,37,uniform_quarter_0,3.662644043611607e-07,2,2
mean_natural_q12,mean_natural,7,uniform_quarter_1,0.0,1,1
mean_natural_q12,mean_natural,17,uniform_quarter_1,0.0,0,0
mean_natural_q12,mean_natural,37,uniform_quarter_1,-1.2920006188021915e-05,1,0
mean_natural_q12,mean_natural,7,uniform_quarter_2,-3.6201553599291003e-07,3,3
mean_natural_q12,mean_natural,17,uniform_quarter_2,-2.6852371315611023e-05,3,1
mean_natural_q12,mean_natural,37,uniform_quarter_2,-5.274282668754626e-05,5,1
mean_natural_q12,mean_natural,7,central_half,2.56929804856032e-05,2,4
mean_natural_q12,mean_natural,17,central_half,1.281527046315123e-05,2,3
mean_natural_q12,mean_natural,37,central_half,-5.132770946669751e-05,4,0
mean_natural_q12,mean_natural,7,xy_fraction6,-2.5838167553748903e-05,5,3
mean_natural_q12,mean_natural,17,xy_fraction6,1.3236642980918312e-05,2,3
mean_natural_q12,mean_natural,37,xy_fraction6,9.191468699853989e-05,1,8
mean_natural_q12,mean_natural,7,xy_fraction4,2.1649656012368013e-07,3,3
mean_natural_q12,mean_natural,17,xy_fraction4,2.6261668861105036e-05,2,4
mean_natural_q12,mean_natural,37,xy_fraction4,6.562254234587783e-05,1,6
mean_natural_q12,mean_natural,7,kept_single,0.0,2,2
mean_natural_q12,mean_natural,17,kept_single,3.86351872063706e-05,0,3
mean_natural_q12,mean_natural,37,kept_single,1.3278785743309207e-05,4,5
mean_natural_q12,mean_natural,7,sparse_single,0.0,0,0
mean_natural_q12,mean_natural,17,sparse_single,0.0,0,0
mean_natural_q12,mean_natural,37,sparse_single,0.0,0,0
mean_natural_q12,mean_natural,7,sparse_context,-2.0273952908933524e-05,4,2
mean_natural_q12,mean_natural,17,sparse_context,2.0564077843898687e-05,2,4
mean_natural_q12,mean_natural,37,sparse_context,1.0321592976758609e-05,2,3
mean_natural_q16,mean_natural,7,clean,-1.3027408628296655e-05,1,0
mean_natural_q16,mean_natural,17,clean,0.0,0,0
mean_natural_q16,mean_natural,37,clean,1.3037643217805872e-05,0,1
mean_natural_q16,mean_natural,7,uniform_half_0,-1.3255422194657918e-05,1,0
mean_natural_q16,mean_natural,17,uniform_half_0,0.0,0,0
mean_natural_q16,mean_natural,37,uniform_half_0,-1.298936054361377e-05,1,0
mean_natural_q16,mean_natural,7,uniform_half_1,0.0,0,0
mean_natural_q16,mean_natural,17,uniform_half_1,0.0,0,0
mean_natural_q16,mean_natural,37,uniform_half_1,0.0,0,0
mean_natural_q16,mean_natural,7,uniform_half_2,0.0,0,0
mean_natural_q16,mean_natural,17,uniform_half_2,0.0,0,0
mean_natural_q16,mean_natural,37,uniform_half_2,0.0,0,0
mean_natural_q16,mean_natural,7,uniform_quarter_0,1.3279076999772599e-05,0,1
mean_natural_q16,mean_natural,17,uniform_quarter_0,0.0,0,0
mean_natural_q16,mean_natural,37,uniform_quarter_0,0.0,0,0
mean_natural_q16,mean_natural,7,uniform_quarter_1,0.0,0,0
mean_natural_q16,mean_natural,17,uniform_quarter_1,0.0,0,0
mean_natural_q16,mean_natural,37,uniform_quarter_1,0.0,0,0
mean_natural_q16,mean_natural,7,uniform_quarter_2,0.0,0,0
mean_natural_q16,mean_natural,17,uniform_quarter_2,0.0,0,0
mean_natural_q16,mean_natural,37,uniform_quarter_2,1.2913903243205738e-05,0,1
mean_natural_q16,mean_natural,7,central_half,0.0,0,0
mean_natural_q16,mean_natural,17,central_half,0.0,0,0
mean_natural_q16,mean_natural,37,central_half,0.0,0,0
mean_natural_q16,mean_natural,7,xy_fraction6,-1.3026943284977222e-05,1,0
mean_natural_q16,mean_natural,17,xy_fraction6,0.0,0,0
mean_natural_q16,mean_natural,37,xy_fraction6,1.3037811659732945e-05,0,1
mean_natural_q16,mean_natural,7,xy_fraction4,0.0,0,0
mean_natural_q16,mean_natural,17,xy_fraction4,0.0,0,0
mean_natural_q16,mean_natural,37,xy_fraction4,1.3037313396413452e-05,0,1
mean_natural_q16,mean_natural,7,kept_single,0.0,0,0
mean_natural_q16,mean_natural,17,kept_single,0.0,0,0
mean_natural_q16,mean_natural,37,kept_single,0.0,0,0
mean_natural_q16,mean_natural,7,sparse_single,0.0,0,0
mean_natural_q16,mean_natural,17,sparse_single,0.0,0,0
mean_natural_q16,mean_natural,37,sparse_single,0.0,0,0
mean_natural_q16,mean_natural,7,sparse_context,0.0,0,0
mean_natural_q16,mean_natural,17,sparse_context,0.0,0,0
mean_natural_q16,mean_natural,37,sparse_context,0.0,0,0
mean_synthetic_q12,A,7,clean,0.002695118361169535,293,500
mean_synthetic_q12,A,17,clean,0.0011821891997405576,385,474
mean_synthetic_q12,A,37,clean,0.0012600792062222865,498,600
mean_synthetic_q12,A,7,uniform_half_0,0.0034365670047801222,429,693
mean_synthetic_q12,A,17,uniform_half_0,0.004682234066678115,445,798
mean_synthetic_q12,A,37,uniform_half_0,0.0030045806605506487,619,854
mean_synthetic_q12,A,7,uniform_half_1,0.004006374890217046,431,738
mean_synthetic_q12,A,17,uniform_half_1,0.00428561514540482,496,819
mean_synthetic_q12,A,37,uniform_half_1,0.0039622504028796746,561,869
mean_synthetic_q12,A,7,uniform_half_2,0.004002781842935232,400,707
mean_synthetic_q12,A,17,uniform_half_2,0.004230206862143149,485,804
mean_synthetic_q12,A,37,uniform_half_2,0.0029516304525656345,614,845
mean_synthetic_q12,A,7,uniform_quarter_0,0.010690732490399757,562,1377
mean_synthetic_q12,A,17,uniform_quarter_0,0.014635656829233179,609,1709
mean_synthetic_q12,A,37,uniform_quarter_0,0.013394959610655621,663,1684
mean_synthetic_q12,A,7,uniform_quarter_1,0.009320427993216418,591,1302
mean_synthetic_q12,A,17,uniform_quarter_1,0.015292992062740707,601,1750
mean_synthetic_q12,A,37,uniform_quarter_1,0.013596666513349787,664,1701
mean_synthetic_q12,A,7,uniform_quarter_2,0.009296042832659723,598,1307
mean_synthetic_q12,A,17,uniform_quarter_2,0.013988996513575214,643,1691
mean_synthetic_q12,A,37,uniform_quarter_2,0.014169869413287017,658,1737
mean_synthetic_q12,A,7,central_half,0.01714644630947615,306,1648
mean_synthetic_q12,A,17,central_half,0.013451834010885788,472,1523
mean_synthetic_q12,A,37,central_half,0.016968211740136296,386,1716
mean_synthetic_q12,A,7,xy_fraction6,0.0027071953867503495,294,502
mean_synthetic_q12,A,17,xy_fraction6,0.0011686947497211442,384,472
mean_synthetic_q12,A,37,xy_fraction6,0.001350950513454352,493,602
mean_synthetic_q12,A,7,xy_fraction4,0.0025775605222679854,303,501
mean_synthetic_q12,A,17,xy_fraction4,0.00103720067776214,389,467
mean_synthetic_q12,A,37,xy_fraction4,0.0011673304466909284,500,595
mean_synthetic_q12,A,7,kept_single,0.010233396264752392,748,1522
mean_synthetic_q12,A,17,kept_single,0.01675175618911351,739,1988
mean_synthetic_q12,A,37,kept_single,0.015146979862762255,732,1872
mean_synthetic_q12,A,7,sparse_single,0.029970374393009647,1230,4113
mean_synthetic_q12,A,17,sparse_single,0.0266800448593304,2328,4875
mean_synthetic_q12,A,37,sparse_single,0.03485802797583348,2986,6295
mean_synthetic_q12,A,7,sparse_context,0.01454649071133629,767,2174
mean_synthetic_q12,A,17,sparse_context,0.019673510366371882,1144,3050
mean_synthetic_q12,A,37,sparse_context,0.021649090177010444,1440,3524
mean_synthetic_q12,B,7,clean,0.003055763787368715,304,532
mean_synthetic_q12,B,17,clean,0.0003638511157658675,336,363
mean_synthetic_q12,B,37,clean,0.0007262311453131165,410,469
mean_synthetic_q12,B,7,uniform_half_0,0.002808392964242845,436,645
mean_synthetic_q12,B,17,uniform_half_0,0.0008340664842150236,398,460
mean_synthetic_q12,B,37,uniform_half_0,-0.0004739577991258459,546,515
mean_synthetic_q12,B,7,uniform_half_1,0.0022251248242326493,442,607
mean_synthetic_q12,B,17,uniform_half_1,0.0012858549817520437,384,481
mean_synthetic_q12,B,37,uniform_half_1,0.0002500112475258831,494,518
mean_synthetic_q12,B,7,uniform_half_2,0.003114329486306855,378,611
mean_synthetic_q12,B,17,uniform_half_2,0.00123691785698532,389,482
mean_synthetic_q12,B,37,uniform_half_2,-0.0001719017310074511,515,507
mean_synthetic_q12,B,7,uniform_quarter_0,-0.0003671282505304241,678,651
mean_synthetic_q12,B,17,uniform_quarter_0,0.00013536411853865005,538,549
mean_synthetic_q12,B,37,uniform_quarter_0,-0.0012587841363984609,718,633
mean_synthetic_q12,B,7,uniform_quarter_1,-0.0008739578356988797,662,597
mean_synthetic_q12,B,17,uniform_quarter_1,0.000253880816348806,532,552
mean_synthetic_q12,B,37,uniform_quarter_1,-0.000875682395182098,681,625
mean_synthetic_q12,B,7,uniform_quarter_2,-0.0011462858985678004,696,610
mean_synthetic_q12,B,17,uniform_quarter_2,-0.00029498696320151563,566,544
mean_synthetic_q12,B,37,uniform_quarter_2,-0.0010871081289458573,686,613
mean_synthetic_q12,B,7,central_half,-0.002772493363045525,605,389
